fecha,gen_hidraulica,gen_no_termica,gen_termica,generacion
2016-07-25,140296440.95,3480074.7,35132499.28,178909014.93
2016-07-26,158331072.6,3249528.59,26348825.75,187929426.94
2016-07-27,157721536.5,3343889.13,27206397.21,188271822.84
2016-07-28,152667607.82,3493918.87,29549275.080000002,185710801.77
2016-07-29,156117453.42000002,3431461.98,28090088.43,187639003.83
2016-07-30,154019038.76,3358764.63,21141532.25,178519335.64000002
2016-07-31,137727036.99,3280542.35,19784855.08,160792434.42
2016-08-01,156132025.46,3004834.93,27122821.23,186259681.62
2016-08-02,154948503.88,3446189.41,29444140.44,187838833.73
2016-08-03,148366480.71,4910154.63,34530147.12,187806782.46
2016-08-04,149038101.15,4771571.76,32365148.0,186174820.91
2016-08-05,153393740.12,3209811.7199999997,31514155.240000002,188117707.08
2016-08-06,151801995.72,3142011.29,28452318.53,183396325.54
2016-08-07,135878937.82999998,3402586.78,27231179.77,166512704.38
2016-08-08,159035050.59,3395703.62,29164009.76,191594763.97
2016-08-09,161328702.49,3430428.22,30058115.669999998,194817246.38
2016-08-10,158138170.16,3621607.7199999997,30368711.59,192128489.47
2016-08-11,154690550.07,4759503.12,33025370.57,192475423.76
2016-08-12,154898241.82,3223750.76,33959007.16,192080999.74
2016-08-13,150403292.27,3406686.44,29813116.32,183623095.03
2016-08-14,130439605.86,3655888.54,28084386.85,162179881.25
2016-08-15,133998408.09,3377245.46,29032557.83,166408211.38
2016-08-16,152228665.16,4137610.46,35442314.02,191808589.64
2016-08-17,155824157.25,3496683.04,34316413.62,193637253.91
2016-08-18,152898307.97,4324599.97,34642162.809999995,191865070.75
2016-08-19,154901652.12,4526378.82,33020461.53,192448492.47
2016-08-20,150788693.36,3459921.11,29886158.41,184134772.88
2016-08-21,127840945.85,4527158.22,30643808.27,163011912.34
2016-08-22,150054996.32999998,3532772.02,35647408.66,189235177.01
2016-08-23,149834312.02,3605055.72,41222742.92,194662110.66
2016-08-24,141390049.92,3512149.59,50287159.43,195189358.94
2016-08-25,139567755.22,3348015.54,51228034.66,194143805.42
2016-08-26,132570640.38,3322341.83,51046565.94,186939548.15
2016-08-27,136120299.45,3451950.68,38973414.5,178545664.63
2016-08-28,105327209.91000001,3593076.98,44140706.39,153060993.28
2016-08-29,142248835.19,3413603.87,41815380.599999994,187477819.66
2016-08-30,154131032.73,3697489.86,33390586.669999998,191219109.26
2016-08-31,147544869.78,3553393.07,37165106.870000005,188263369.72
2016-09-01,145098341.14000002,3016142.93,36447528.31,184562012.38
2016-09-02,144268435.75,2812815.46,37554844.91,184636096.12
2016-09-03,145043467.97,3167225.41,29985667.58,178196360.96
2016-09-04,135697715.7,3464016.86,22047449.57,161209182.13
2016-09-05,155432319.54,3352225.19,28208092.39,186992637.12
2016-09-06,152120213.99,3361606.8,33734525.63,189216346.42000002
2016-09-07,144975026.74,3421766.82,35288592.269999996,183685385.82999998
2016-09-08,142462653.4,3410761.7399999998,41274159.38,187147574.52
2016-09-09,139357213.79,3400625.94,46976896.3,189734736.03
2016-09-10,135544277.75,3358155.48,41735827.56,180638260.79
2016-09-11,123703504.69,3463352.63,34081372.15,161248229.47
2016-09-12,141178522.9,3787095.69,39261957.8,184227576.39
2016-09-13,154706972.41,3266127.9000000004,29972898.84,187945999.15
2016-09-14,151682968.99,3960316.6500000004,32043445.34,187686730.98
2016-09-15,152657158.07,4019731.79,30573113.230000004,187250003.09
2016-09-16,164421589.45,3239222.23,21812989.3,189473800.98000002
2016-09-17,156409997.03,3711252.61,22466512.470000003,182587762.11
2016-09-18,138412979.43,3273239.78,22494350.34,164180569.55
2016-09-19,157059218.26,2965091.97,28339690.35,188364000.58
2016-09-20,159900750.13,3025065.12,30462430.77,193388246.02
2016-09-21,158058839.60999998,3103436.03,28263121.529999997,189425397.17
2016-09-22,153126413.51,4052503.3,31929792.53,189108709.34
2016-09-23,150698116.44,4950531.79,35523263.96,191171912.19
2016-09-24,153586933.78,3665764.1,25425633.16,182678331.04
2016-09-25,136177180.92,3690085.2600000002,24016654.95,163883921.13
2016-09-26,148034956.9,4251271.78,38598953.17,190885181.85
2016-09-27,165328922.68,3414886.96,24941236.689999998,193685046.33
2016-09-28,164238014.69,3490954.59,27781484.549999997,195510453.83
2016-09-29,166710283.18,3123828.39,25844234.73,195678346.3
2016-09-30,158463412.99,3306389.41,30286029.279999997,192055831.68
2016-10-01,137258663.4,3281250.29,30104091.52,170644005.21
2016-10-02,118536731.52,3401023.88,27554449.869999997,149492205.27
2016-10-03,145694828.88,3750148.94,30603499.24,180048477.06
2016-10-04,149167330.26,4289701.33,35313292.15,188770323.74
2016-10-05,152288336.77,4206012.35,31453040.759999998,187947389.88
2016-10-06,152691237.13,4468533.65,32971536.189999998,190131306.97
2016-10-07,153277587.59,4163297.01,30093873.400000002,187534758.0
2016-10-08,145105718.49,3397591.4499999997,29047357.130000003,177550667.07
2016-10-09,130757520.53,3259692.04,24314024.23,158331236.8
2016-10-10,151061281.99,4778622.06,29810740.57,185650644.62
2016-10-11,150395505.15,5084208.08,34010226.81,189489940.04
2016-10-12,143210206.01,4429691.99,38272333.239999995,185912231.24
2016-10-13,140996154.81,4318125.0,42837556.24,188151836.05
2016-10-14,137420038.59,4325015.98,45583595.72,187328650.29
2016-10-15,138895884.82,3633795.82,38421640.72,180951321.36
2016-10-16,118961011.49000001,3344110.84,35034765.6,157339887.93
2016-10-17,120844026.86999999,3292584.97,37568508.63,161705120.47
2016-10-18,139305473.14,3024456.57,41965130.23,184295059.94
2016-10-19,148288480.71,3194041.05,38739439.66,190221961.42
2016-10-20,149669637.4,3344230.22,39600768.86,192614636.48
2016-10-21,146980950.29,3547717.8,42373817.52,192902485.60999998
2016-10-22,139039662.82,3601675.5700000003,41070415.3,183711753.69
2016-10-23,113351597.89,4500005.22,43551928.33,161403531.44
2016-10-24,137276420.9,2956985.41,46203378.71,186436785.02
2016-10-25,139754562.27,2672689.85,44296135.5,186723387.62
2016-10-26,133416290.97,2719449.87,49013150.08,185148890.92000002
2016-10-27,137642843.86,2904551.28,46723285.9,187270681.04
2016-10-28,140063732.13,2932638.14,44279873.88,187276244.15
2016-10-29,130378474.12,2884643.26,41348043.5,174611160.88
2016-10-30,117748162.25,3225242.58,37484339.43,158457744.26
2016-10-31,145547414.77,3296905.3899999997,34287747.15,183132067.31
2016-11-01,149686604.85,3355728.7399999998,31522062.549999997,184564396.14
2016-11-02,147378419.98,3339444.02,32364401.02,183082265.02
2016-11-03,147850726.53,3385600.69,35696058.300000004,186932385.52
2016-11-04,150007539.54,3384815.17,34641339.63,188033694.34
2016-11-05,142341646.1,3193214.18,32016517.950000003,177551378.23
2016-11-06,128012679.32000001,2824763.38,27116020.48,157953463.18
2016-11-07,129278661.28,2508023.33,27803394.41,159590079.02
2016-11-08,149399560.86,2504219.87,32273560.439999998,184177341.17000002
2016-11-09,150096385.43,2652961.53,39100277.05,191849624.01
2016-11-10,151812074.48,2706325.6100000003,39471871.33,193990271.42
2016-11-11,146354702.79,2919968.05,39341925.65,188616596.49
2016-11-12,142473833.54,2509285.66,33151959.279999997,178135078.48
2016-11-13,124450291.11999999,3518000.53,32151456.42,160119748.07
2016-11-14,131330635.7,2690063.31,28492139.63,162512838.64000002
2016-11-15,148265250.54,2765586.35,32228533.48,183259370.37
2016-11-16,153876162.79,3108684.5,30059116.41,187043963.7
2016-11-17,155717183.43,3124226.94,29576306.53,188417716.9
2016-11-18,157593419.04,3249547.4899999998,27776683.96,188619650.49
2016-11-19,152601121.88,3045325.04,22860864.36,178507311.28
2016-11-20,136480759.0,2712485.9699999997,16782909.98,155976154.95
2016-11-21,161817051.15,3055029.11,20273762.07,185145842.32999998
2016-11-22,168528310.69,2788355.91,17635349.98,188952016.58
2016-11-23,168300594.44,3357309.7,18496345.82,190154249.96
2016-11-24,168889523.37,3046537.29,20469068.509999998,192405129.17
2016-11-25,155831918.99,3073110.16,31421237.12,190326266.27
2016-11-26,143990750.66,2855305.61,32670130.080000002,179516186.35
2016-11-27,126903500.21,2684126.68,29799201.24,159386828.13
2016-11-28,152800077.15,2594252.47,29423764.97,184818094.59
2016-11-29,145846854.04,2616225.0,37298494.4,185761573.44
2016-11-30,148249825.22,2689334.81,37435847.79,188375007.82
2016-12-01,147105272.34,2759102.94,38208213.26,188072588.54
2016-12-02,142493498.43,8077915.59,35663439.2,186234853.22
2016-12-03,133253064.39,6044344.75,34911259.0,174208668.14
2016-12-04,134127197.53999999,2892443.85,22553390.16,159573031.55
2016-12-05,155636759.89,2887508.7199999997,26460464.11,184984732.72
2016-12-06,161021811.39000002,2994513.1599999997,25149799.67,189166124.22
2016-12-07,159326413.82,3025919.54,25465189.3,187817522.66
2016-12-08,142953547.22,3211939.42,21208868.69,167374355.33
2016-12-09,164148522.04999998,3341793.11,17928617.74,185418932.9
2016-12-10,154075880.44,3769051.94,20217364.34,178062296.72
2016-12-11,142191448.21,3554968.91,16513052.829999998,162259469.95
2016-12-12,166977649.81,3028704.19,18530643.5,188536997.5
2016-12-13,168232437.23,3445395.15,18898459.27,190576291.65
2016-12-14,170813368.35,3557523.38,18946038.509999998,193316930.24
2016-12-15,168446084.59,3442425.44,21912402.419999998,193800912.45
2016-12-16,167650653.84,3628478.63,20256204.8,191535337.27
2016-12-17,154045087.54,3539567.62,21362131.77,178946786.93
2016-12-18,136808132.52,3272124.12,23808720.0,163888976.64
2016-12-19,156591023.76,3239525.52,27660959.720000003,187491509.0
2016-12-20,150941671.69,3208838.66,33698109.31,187848619.66
2016-12-21,142163071.17,2997554.4,39483817.3,184644442.87
2016-12-22,146670930.45999998,2915356.21,34686693.16,184272979.82999998
2016-12-23,145418694.83,2952885.1,33198448.67,181570028.6
2016-12-24,129806892.04,3239987.42,30404556.349999998,163451435.81
2016-12-25,124931346.98,3268275.15,17616208.060000002,145815830.19
2016-12-26,156354096.47,3243766.21,15056884.450000001,174654747.13
2016-12-27,160407978.89,3368171.2800000003,15274894.520000001,179051044.69
2016-12-28,161879014.25,3392762.86,15043512.629999999,180315289.74
2016-12-29,160982062.94,3345760.48,15635946.389999997,179963769.81
2016-12-30,154330927.36,3366091.45,16575519.260000002,174272538.07
2016-12-31,140387688.1,2880015.9,14318480.41,157586184.41
2017-01-01,124374248.29,2798892.9,12157256.129999999,139330397.32
2017-01-02,147229368.6,3026225.37,13397525.46,163653119.43
2017-01-03,156763508.95,3188975.84,14800152.83,174752637.62
2017-01-04,157633075.05,3227194.66,16306918.170000002,177167187.88
2017-01-05,153356366.26,3540994.54,20507645.4,177405006.2
2017-01-06,153320273.27,3652944.04,21740502.05,178713719.36
2017-01-07,144777172.54,3920132.9899999998,22867674.19,171564979.72
2017-01-08,133092502.8,3747787.45,17523363.14,154363653.39
2017-01-09,131731964.08,3942957.36,18576729.950000003,154251651.39
2017-01-10,148286761.9,3311723.49,25148302.82,176746788.21
2017-01-11,151311875.38,3209003.04,25645100.95,180165979.37
2017-01-12,156775445.38,3352957.89,21651479.57,181779882.84
2017-01-13,161269592.1,3324647.64,17654839.38,182249079.12
2017-01-14,149096004.32,3639968.85,19759077.56,172495050.73
2017-01-15,130128260.84,3843712.86,20434384.92,154406358.62
2017-01-16,156608118.16,3984821.69,19128792.29,179721732.14
2017-01-17,158612302.72,4006662.67,20607330.49,183226295.88
2017-01-18,161414360.35999998,3872166.23,16125203.480000002,181411730.07
2017-01-19,163899953.47,3061562.68,16136502.930000003,183098019.07999998
2017-01-20,164436463.21,3819493.96,17110681.39,185366638.56
2017-01-21,156062487.62,3828300.73,14751320.190000001,174642108.54
2017-01-22,137902707.21,3886137.71,13519140.230000002,155307985.15
2017-01-23,155996995.35,3694688.25,20958873.7,180650557.3
2017-01-24,156233173.29,3811724.67,24424069.02,184468966.98
2017-01-25,159384585.11,3943402.0100000002,22693267.150000002,186021254.27
2017-01-26,160096294.93,3893187.74,23625438.439999998,187614921.11
2017-01-27,161701699.24,3982887.2,23196989.169999998,188881575.60999998
2017-01-28,150754860.2,3945166.76,23645475.939999998,178345502.9
2017-01-29,134465744.64,3919186.08,24363422.299999997,162748353.02
2017-01-30,156834066.13,3910920.28,25831317.24,186576303.65
2017-01-31,153189675.65,4560929.0,30016278.490000002,187766883.14000002
2017-02-01,157157955.71,3542469.34,27446518.45,188146943.5
2017-02-02,166388244.71,2877689.16,20715830.700000003,189981764.57
2017-02-03,166528876.43,3581043.13,20050618.98,190160538.54
2017-02-04,158493104.98,3092890.08,20131409.38,181717404.44
2017-02-05,145249843.88,3117343.92,16213421.150000002,164580608.95
2017-02-06,165249152.5,2773524.18,22002951.98,190025628.66
2017-02-07,165488748.85,3087033.82,25193740.97,193769523.64000002
2017-02-08,167289741.54,3415686.51,24820069.03,195525497.07999998
2017-02-09,160831798.02,3373548.9,31306468.349999998,195511815.27
2017-02-10,153732035.21,3483603.56,34927076.589999996,192142715.36
2017-02-11,148390240.06,3503709.75,27809168.92,179703118.73
2017-02-12,132450569.49,3565441.52,26568693.95,162584704.96
2017-02-13,153829935.65,3406492.56,30905707.349999998,188142135.56
2017-02-14,147375441.13,4205644.14,37628711.97,189209797.24
2017-02-15,145243198.93,4253829.42,40726914.57,190223942.92
2017-02-16,142611124.76,4331949.89,45573113.67,192516188.32
2017-02-17,142927793.64,4040436.5799999996,43235999.97,190204230.19
2017-02-18,144114051.31,3902233.95,32723575.59,180739860.85
2017-02-19,128720043.55999999,3743385.76,31664363.31,164127792.63
2017-02-20,152393245.98,3213996.44,33883475.45,189490717.87
2017-02-21,150949776.82,3384056.8200000003,36808657.93,191142491.57
2017-02-22,151219675.4,3445791.41,35219506.27,189884973.08
2017-02-23,148315536.29,3519657.76,38507793.599999994,190342987.65
2017-02-24,148509845.46,3486741.84,39143032.87,191139620.17000002
2017-02-25,141588912.3,3487283.11,35634494.6,180710690.01
2017-02-26,124626225.56,3888317.39,32538590.970000003,161053133.92
2017-02-27,147306914.53,3481879.86,32929465.06,183718259.45
2017-02-28,140918487.43,3716193.07,41767762.46,186402442.96
2017-03-01,137604500.0,3886576.33,45891012.06,187382088.39000002
2017-03-02,146348750.04,3147811.21,39985802.71,189482363.96
2017-03-03,142525733.1,3241206.86,44444612.43,190211552.39000002
2017-03-04,129757778.78,3873307.75,44060393.2,177691479.73
2017-03-05,117120478.92,3927368.31,40076347.5,161124194.73
2017-03-06,144223884.83,3516357.62,38952742.59,186692985.04
2017-03-07,148657358.89000002,3687504.59,34911998.08,187256861.56
2017-03-08,149588375.62,3933508.37,30418214.38,183940098.37
2017-03-09,146037416.77,3964060.14,31736699.93,181738176.84
2017-03-10,150605819.22,3762257.6100000003,27461041.860000003,181829118.69
2017-03-11,143688579.89000002,3766790.35,24671012.060000002,172126382.3
2017-03-12,123822206.14,3818991.09,23422074.78,151063272.01
2017-03-13,129807099.91,3664069.77,41634601.42,175105771.1
2017-03-14,138613622.39,3811875.13,36127040.33,178552537.85
2017-03-15,147894655.61,3710586.7199999997,27968436.79,179573679.12
2017-03-16,153184327.8,3698315.21,24338039.16,181220682.17
2017-03-17,160098642.84,3649656.66,19293743.58,183042043.08
2017-03-18,146873893.07,3849611.66,22368656.49,173092161.22
2017-03-19,130045138.74000001,3881552.75,19920125.23,153846816.72
2017-03-20,137775391.38,3850033.95,15525912.759999998,157151338.09
2017-03-21,157146293.16,3930023.13,21304940.96,182381257.25
2017-03-22,152368125.16,3868405.28,25092058.65,181328589.09
2017-03-23,152852290.29,3757826.3,23342674.34,179952790.93
2017-03-24,156721651.36,3719092.45,22393093.01,182833836.82
2017-03-25,157527158.53,3666917.18,16126105.950000001,177320181.66
2017-03-26,135788838.88,3745240.73,14456920.879999999,153991000.49
2017-03-27,162954427.10999998,3491860.92,14762879.47,181209167.5
2017-03-28,167077718.44,3747193.96,16291183.389999999,187116095.79
2017-03-29,166459000.68,3595558.3,16638704.38,186693263.35999998
2017-03-30,166480201.25,3722499.69,15004497.32,185207198.26
2017-03-31,166507657.91,3744242.71,12560038.919999998,182811939.54
2017-04-01,160574851.71,3287923.6,11977677.159999998,175840452.47
2017-04-02,143502300.34,3121204.7800000003,14987158.690000001,161610663.81
2017-04-03,166279116.38,3160833.24,19702024.259999998,189141973.88
2017-04-04,168916398.0,3602523.19,19312392.03,191831313.22
2017-04-05,168787116.01000002,3649316.36,21315681.85,193752114.22
2017-04-06,169757143.75,3705975.29,21581896.779999997,195045015.82
2017-04-07,169101224.93,3581670.4899999998,21230027.11,193912922.53
2017-04-08,157838136.94,3671700.3200000003,21629371.669999998,183139208.93
2017-04-09,130225772.57,3654938.55,25908223.36,159788934.48
2017-04-10,148723118.03,3339127.59,30096644.0,182158889.62
2017-04-11,159823070.37,3715789.4699999997,22998070.94,186536930.78
2017-04-12,155636495.02,3681344.43,23718662.31,183036501.76
2017-04-13,135797613.05,3653409.69,19717352.35,159168375.09
2017-04-14,129667146.78999999,3490975.08,15147551.520000001,148305673.39
2017-04-15,143144186.7,3451029.24,14702040.44,161297256.38
2017-04-16,139500609.57,3455643.05,16417744.97,159373997.59
2017-04-17,160335510.22,4300484.78,19931042.87,184567037.87
2017-04-18,163212565.77,4365425.11,23359698.35,190937689.23
2017-04-19,156369519.61,4373661.41,25871424.32,186614605.34
2017-04-20,156236733.27,4451539.98,24184351.04,184872624.29
2017-04-21,159409699.64000002,4770623.9399999995,23900867.47,188081191.05
2017-04-22,160763646.21,4632141.89,18724509.55,184120297.65
2017-04-23,145954320.74,4539608.67,17069542.18,167563471.59
2017-04-24,163216154.62,4956913.22,20599796.48,188772864.32
2017-04-25,164519375.42,5225730.58,20733027.31,190478133.31
2017-04-26,161455619.35999998,5321461.2299999995,22459547.11,189236627.7
2017-04-27,169343228.74,4957989.37,17242102.26,191543320.37
2017-04-28,170484486.66,3685644.47,18723990.04,192894121.17
2017-04-29,161681099.81,3936526.44,18462322.589999996,184079948.84
2017-04-30,138158149.35,3829512.37,15925516.05,157913177.77
2017-05-01,142445795.68,3396704.0,15607642.629999999,161450142.31
2017-05-02,161549049.62,3253906.91,17216517.55,182019474.08
2017-05-03,166645052.85999998,3187430.73,17348722.330000002,187181205.92
