Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,795.04297,795.04297,795.04297,795.04297,795.04297,885.04297,885.04297,885.04297,1035.04297,1073.74297,1495.04297,1495.04297,1045.04297,1040.77197,1045.04297,1035.04297,885.04297,885.04297,1045.04297,1045.04297,885.04297,885.04297,885.04297,795.04297,2015-09-29
Sistema,Sistema,850.68278,850.68278,750.63678,392.11078,850.68278,850.68278,850.68278,1030.68278,1074.49078,1074.49078,1074.49178,1195.68278,1074.49078,1074.49078,1074.49178,1074.49178,1074.49078,850.68278,1074.49078,1074.49078,1065.68278,1065.68278,850.68278,529.12978,2015-09-30
Sistema,Sistema,1086.36847,1086.36847,1069.60547,1069.60547,1086.36847,1086.36847,1086.36847,1500.79847,1200.79847,1200.79847,1200.79847,1200.79847,1200.79847,1500.79847,1500.79847,1500.79847,1200.79847,1200.79847,1200.79847,1200.79847,1200.79847,1200.79847,1500.79847,1086.36847,2015-10-01
Sistema,Sistema,1511.48199,1511.48199,1511.48199,1511.48199,1511.48199,1540.73199,1540.73199,1790.73199,1641.73199,1790.73199,1790.73199,1805.73199,1790.73199,1641.73199,1790.73199,1790.73199,1790.73199,1641.73199,1641.73199,1511.48199,1540.73199,1540.73199,1511.48199,1511.48199,2015-10-02
Sistema,Sistema,1940.51624,1940.51624,1820.51624,1820.51624,1940.51624,1940.51624,1940.51624,1800.81624,1900.51624,1940.51624,1940.51624,1940.51624,1940.51624,1940.51624,1900.51624,1940.51624,1800.81624,1800.81624,1800.81624,1810.51624,1800.81624,1940.51624,1940.51624,1944.51624,2015-10-03
Sistema,Sistema,1940.83746,1940.83746,1940.83746,1940.83746,1069.64646,1069.64646,780.83746,1890.83746,1069.64646,1940.83746,1069.64646,1069.64646,1890.83746,1940.83746,1940.83746,1940.83746,1890.83746,1940.83746,1940.83746,1940.83746,1940.83746,1946.43746,1942.83746,1940.83746,2015-10-04
Sistema,Sistema,1940.82055,830.82055,780.82055,830.82055,1060.81055,1940.82055,1940.82055,1955.82055,2821.52055,1940.82055,1942.82055,1946.42055,1942.82055,1946.42055,1946.42055,1942.82055,1942.82055,1942.82055,1955.82055,1955.82055,1942.82055,1942.82055,1955.82055,1940.82055,2015-10-05
Sistema,Sistema,1940.70667,1561.40667,1561.40667,1561.40667,1561.40667,1940.70667,1940.70667,1561.40667,1940.70667,1940.70667,1940.70667,1942.70667,1940.70667,1942.70667,1942.70667,1942.70667,1942.70667,1940.70667,1942.70667,1942.70667,1942.70667,1940.70667,1942.70667,1561.40667,2015-10-06
Sistema,Sistema,1940.51624,1940.51624,1621.21624,1621.21624,1621.21624,1621.21624,1621.21624,1621.21624,1940.51624,1940.51624,1940.51624,1940.51624,1941.51624,1941.51624,1942.51624,1941.51624,1940.51624,1940.51624,1941.51624,1940.51624,1940.51624,1941.51624,1940.51624,1621.21624,2015-10-07
Sistema,Sistema,1942.77613,1942.77613,1942.77613,1940.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,1942.77613,2015-10-08
Sistema,Sistema,1940.51624,1890.51624,1940.51624,1070.91624,1070.91624,1940.51624,1890.51624,1940.51624,1940.51624,1942.51624,1948.51624,1948.51624,1942.51624,1948.51624,1948.51624,1942.51624,1942.51624,1940.51624,1948.51624,1948.51624,1942.51624,1942.51624,1940.51624,1940.51624,2015-10-09
Sistema,Sistema,1066.54155,780.54155,780.54155,631.00155,690.54155,780.54155,780.54155,890.54155,1066.54155,1067.54155,1068.54155,1068.54155,1068.54155,1068.54155,1067.54155,1067.54155,1066.54155,1066.54155,1070.94155,1070.94255,1068.54155,1067.54155,1067.54155,780.54155,2015-10-10
